Timestamp,Value
105966,0.369
105967,-0.247
105968,-0.778
105969,-0.935
105970,-0.746
105971,-0.46
105972,-0.268
105973,-0.184
106038,-0.14300000000000002
106039,-0.108
106040,-0.082
106041,-0.068
106042,-0.063
106043,-0.06
106044,-0.058
106045,-0.06
106046,-0.06
106047,-0.052000000000000005
106048,-0.038
106049,-0.026000000000000002
106050,-0.019
106051,-0.021
106052,-0.024
106053,-0.027
106118,-0.027
106119,-0.024
106120,-0.019
106121,-0.018000000000000002
106122,-0.016
106123,-0.012
106124,-0.006
106125,-0.005
106126,-0.005
106127,-0.003
106128,0.003
106129,0.008
106130,0.011
106131,0.013000000000000001
106132,0.014
106133,0.012
106198,0.008
106199,0.005
106200,0.008
106201,0.015
106202,0.016
106203,0.011
106204,0.003
106205,-0.003
106206,-0.007
106207,-0.012
106208,-0.016
106209,-0.022
106210,-0.032
106211,-0.042
106212,-0.049
106213,-0.055
106278,-0.061
106279,-0.066
106280,-0.074
106281,-0.082
106282,-0.08700000000000001
106283,-0.08600000000000001
106284,-0.082
106285,-0.083
106286,-0.09
106287,-0.098
106288,-0.10400000000000001
106289,-0.106
106290,-0.108
106291,-0.114
106292,-0.122
106293,-0.13
106358,-0.13
106359,-0.122
106360,-0.115
106361,-0.113
106362,-0.11900000000000001
106363,-0.125
106364,-0.129
106365,-0.133
106366,-0.132
106367,-0.125
106368,-0.11800000000000001
106369,-0.116
106370,-0.12
106371,-0.126
106372,-0.13
106373,-0.132
106438,-0.129
106439,-0.123
106440,-0.11900000000000001
106441,-0.121
106442,-0.129
106443,-0.137
106444,-0.14200000000000002
106445,-0.145
106446,-0.145
106447,-0.14300000000000002
106448,-0.14400000000000002
106449,-0.145
106450,-0.148
106451,-0.151
106452,-0.159
106453,-0.17
106518,-0.17300000000000001
106519,-0.165
106520,-0.156
106521,-0.158
106522,-0.166
106523,-0.17200000000000001
106524,-0.17300000000000001
106525,-0.17200000000000001
106526,-0.169
106527,-0.165
106528,-0.159
106529,-0.158
106530,-0.161
106531,-0.166
106532,-0.17300000000000001
106533,-0.18
106598,-0.179
106599,-0.17200000000000001
106600,-0.166
106601,-0.168
106602,-0.17200000000000001
106603,-0.171
106604,-0.168
106605,-0.169
106606,-0.17
106607,-0.169
106608,-0.167
106609,-0.166
106610,-0.169
106611,-0.165
106612,-0.16
106613,-0.16
106678,-0.164
106679,-0.166
106680,-0.166
106681,-0.16
106682,-0.15
106683,-0.139
106684,-0.138
106685,-0.145
106686,-0.153
106687,-0.149
106688,-0.13
106689,-0.109
106690,-0.096
106691,-0.098
106692,-0.111
106693,-0.126
106758,-0.135
106759,-0.134
106760,-0.136
106761,-0.14
106762,-0.137
106763,-0.134
106764,-0.136
106765,-0.148
106766,-0.153
106767,-0.14
106768,-0.121
106769,-0.117
106770,-0.125
106771,-0.117
106772,-0.048
106773,0.128
106838,0.406
106839,0.666
106840,0.677
106841,0.298
106842,-0.339
106843,-0.873
106844,-1.026
106845,-0.8270000000000001
106846,-0.524
106847,-0.306
106848,-0.198
106849,-0.138
106850,-0.088
106851,-0.052000000000000005
106852,-0.033
106853,-0.028
106918,-0.024
106919,-0.019
106920,-0.013000000000000001
106921,-0.005
106922,0.005
106923,0.018000000000000002
106924,0.031
106925,0.037
106926,0.043000000000000003
106927,0.049
106928,0.055
106929,0.055
106930,0.055
106931,0.066
106932,0.083
106933,0.092
106998,0.093
106999,0.093
107000,0.1
107001,0.106
107002,0.105
107003,0.101
107004,0.10400000000000001
107005,0.116
107006,0.129
107007,0.137
107008,0.14100000000000001
107009,0.14200000000000002
107010,0.14100000000000001
107011,0.138
107012,0.137
107013,0.137
107078,0.138
107079,0.137
107080,0.132
107081,0.126
107082,0.123
107083,0.124
107084,0.125
107085,0.11900000000000001
107086,0.105
107087,0.09
107088,0.084
107089,0.085
107090,0.085
107091,0.078
107092,0.068
107093,0.057
107158,0.051000000000000004
107159,0.05
107160,0.049
107161,0.046
107162,0.04
107163,0.035
107164,0.031
107165,0.026000000000000002
107166,0.022
107167,0.018000000000000002
107168,0.014
107169,0.013000000000000001
107170,0.018000000000000002
107171,0.024
107172,0.024
107173,0.023
107238,0.024
107239,0.029
107240,0.035
107241,0.035
107242,0.034
107243,0.032
107244,0.026000000000000002
107245,0.021
107246,0.026000000000000002
107247,0.035
107248,0.039
107249,0.034
107250,0.029
107251,0.029
107252,0.034
107253,0.031
107318,0.022
107319,0.015
107320,0.011
107321,0.008
107322,0.005
107323,0.005
107324,0.01
107325,0.01
107326,0.004
107327,-0.002
107328,-0.004
107329,-0.006
107330,-0.007
107331,-0.006
107332,-0.004
107333,-0.004
107398,-0.005
107399,-0.006
107400,-0.008
107401,-0.009000000000000001
107402,-0.009000000000000001
107403,-0.01
107404,-0.01
107405,-0.01
107406,-0.005
107407,-0.003
107408,-0.003
107409,-0.006
107410,-0.005
107411,-0.002
107412,0.003
107413,0.001
107478,0.001
107479,0.002
107480,-0.002
107481,-0.008
107482,-0.012
107483,-0.006
107484,0
107485,-0.001
107486,-0.006
107487,-0.006
107488,0
107489,0.008
107490,0.011
107491,0.011
107492,0.007
107493,0.003
107558,0
107559,0.001
107560,0.006
107561,0.011
107562,0.023
107563,0.04
107564,0.053
107565,0.055
107566,0.046
107567,0.039
107568,0.037
107569,0.031
107570,0.021
107571,0.015
107572,0.016
107573,0.016
107638,0.012
107639,0.009000000000000001
107640,0.01
107641,0.013000000000000001
107642,0.021
107643,0.026000000000000002
107644,0.019
107645,0.014
107646,0.05
107647,0.176
107648,0.425
107649,0.73
107650,0.884
107651,0.664
107652,0.082
107653,-0.538
107718,-0.8240000000000001
107719,-0.7010000000000001
107720,-0.406
107721,-0.187
107722,-0.09
107723,-0.043000000000000003
107724,0.001
107725,0.031
107726,0.043000000000000003
107727,0.045
107728,0.048
107729,0.049
107730,0.052000000000000005
107731,0.06
107732,0.068
107733,0.07200000000000001
107798,0.07200000000000001
107799,0.07100000000000001
107800,0.069
107801,0.067
107802,0.069
107803,0.077
107804,0.085
107805,0.089
107806,0.088
107807,0.089
107808,0.093
107809,0.096
107810,0.099
107811,0.106
107812,0.113
107813,0.117
107878,0.12
107879,0.123
107880,0.126
107881,0.127
107882,0.129
107883,0.13
107884,0.129
107885,0.127
107886,0.125
107887,0.126
107888,0.128
107889,0.126
107890,0.12
107891,0.117
107892,0.114
107893,0.111
107958,0.10300000000000001
107959,0.096
107960,0.088
107961,0.077
107962,0.064
107963,0.053
107964,0.046
107965,0.04
107966,0.036000000000000004
107967,0.033
107968,0.031
107969,0.029
107970,0.025
107971,0.021
107972,0.014
107973,0.006
108038,-0.002
108039,-0.01
108040,-0.015
108041,-0.021
108042,-0.026000000000000002
108043,-0.027
108044,-0.028
108045,-0.031
108046,-0.032
108047,-0.031
108048,-0.029
108049,-0.032
108050,-0.035
108051,-0.037
108052,-0.036000000000000004
108053,-0.032
108118,-0.027
108119,-0.022
108120,-0.018000000000000002
108121,-0.013000000000000001
108122,-0.011
108123,-0.013000000000000001
108124,-0.02
108125,-0.028
108126,-0.033
108127,-0.03
108128,-0.027
108129,-0.031
108130,-0.04
108131,-0.048
108132,-0.047
108133,-0.042
108198,-0.04
108199,-0.041
108200,-0.048
108201,-0.056
108202,-0.06
108203,-0.06
108204,-0.056
108205,-0.056
108206,-0.062
108207,-0.073
108208,-0.077
108209,-0.07100000000000001
108210,-0.062
108211,-0.058
108212,-0.063
108213,-0.073
108278,-0.08
108279,-0.079
108280,-0.07200000000000001
108281,-0.068
108282,-0.07100000000000001
108283,-0.077
108284,-0.08
108285,-0.08
108286,-0.082
108287,-0.082
108288,-0.08
108289,-0.078
108290,-0.077
108291,-0.075
108292,-0.074
108293,-0.073
108358,-0.075
108359,-0.075
108360,-0.073
108361,-0.073
108362,-0.074
108363,-0.07100000000000001
108364,-0.069
108365,-0.07
108366,-0.069
108367,-0.069
108368,-0.069
108369,-0.07
108370,-0.067
108371,-0.063
108372,-0.063
108373,-0.066
108438,-0.064
108439,-0.056
108440,-0.05
108441,-0.046
108442,-0.038
108443,-0.023
108444,-0.012
108445,-0.01
108446,-0.011
108447,-0.011
108448,-0.016
108449,-0.031
108450,-0.045
108451,-0.05
108452,-0.045
108453,-0.042
108518,-0.042
108519,-0.045
108520,-0.049
108521,-0.049
108522,-0.04
108523,-0.031
108524,-0.038
108525,-0.051000000000000004
108526,-0.025
108527,0.10400000000000001
108528,0.368
108529,0.687
108530,0.839
108531,0.604
108532,0.026000000000000002
108533,-0.555
108598,-0.797
108599,-0.663
108600,-0.397
108601,-0.216
108602,-0.14400000000000002
108603,-0.106
108604,-0.068
108605,-0.039
108606,-0.027
108607,-0.022
108608,-0.016
108609,-0.008
108610,-0.004
108611,-0.005
108612,-0.003
108613,0.002
108678,0.009000000000000001
108679,0.009000000000000001
108680,0.003
108681,0.002
108682,0.01
108683,0.02
108684,0.026000000000000002
108685,0.024
108686,0.024
108687,0.03
108688,0.035
108689,0.037
108690,0.04
108691,0.045
108692,0.052000000000000005
108693,0.054
108758,0.054
108759,0.054
108760,0.056
108761,0.065
108762,0.077
108763,0.08600000000000001
108764,0.08600000000000001
108765,0.078
108766,0.073
108767,0.075
108768,0.078
108769,0.074
108770,0.066
108771,0.063
108772,0.062
108773,0.055
108838,0.043000000000000003
108839,0.034
108840,0.027
108841,0.018000000000000002
108842,0.005
108843,-0.001
108844,-0.003
108845,-0.005
108846,-0.013000000000000001
108847,-0.024
108848,-0.033
108849,-0.04
108850,-0.045
108851,-0.051000000000000004
108852,-0.052000000000000005
108853,-0.056
108918,-0.064
108919,-0.07200000000000001
108920,-0.079
108921,-0.08700000000000001
108922,-0.098
108923,-0.10400000000000001
108924,-0.10400000000000001
108925,-0.10300000000000001
108926,-0.105
108927,-0.109
108928,-0.114
108929,-0.117
108930,-0.116
108931,-0.112
108932,-0.108
108933,-0.107
108998,-0.10400000000000001
108999,-0.10200000000000001
109000,-0.10200000000000001
109001,-0.101
109002,-0.098
109003,-0.092
109004,-0.091
109005,-0.093
109006,-0.096
109007,-0.097
109008,-0.1
109009,-0.106
109010,-0.111
109011,-0.108
109012,-0.10200000000000001
109013,-0.105
109078,-0.111
109079,-0.117
109080,-0.117
109081,-0.117
109082,-0.11800000000000001
109083,-0.122
109084,-0.127
109085,-0.129
109086,-0.127
109087,-0.124
109088,-0.126
109089,-0.132
109090,-0.136
109091,-0.135
109092,-0.133
109093,-0.135
109158,-0.138
109159,-0.139
109160,-0.14100000000000001
109161,-0.147
109162,-0.152
109163,-0.153
109164,-0.153
109165,-0.153
109166,-0.152
109167,-0.153
109168,-0.154
109169,-0.158
109170,-0.156
109171,-0.15
109172,-0.148
109173,-0.155
109238,-0.161
109239,-0.159
109240,-0.155
109241,-0.155
109242,-0.162
109243,-0.167
109244,-0.17200000000000001
109245,-0.17400000000000002
109246,-0.176
109247,-0.17500000000000002
109248,-0.17
109249,-0.163
109250,-0.158
109251,-0.156
109252,-0.171
109253,-0.197
109318,-0.213
109319,-0.2
109320,-0.17200000000000001
109321,-0.148
109322,-0.138
109323,-0.135
109324,-0.13
109325,-0.129
109326,-0.135
109327,-0.14100000000000001
109328,-0.149
109329,-0.162
109330,-0.179
